,age,traj,r_goodness,r_quad,r_spray,gar,player,lag1,lag2,threeyr,fcode,include,d,true_gar,cumsum,gar_miss
162,18,-5.444444444,0.567007963,-0.31326987,-1.306905208,-6.49761156,a12,NA,NA,-6.49761156,NA,0,NA,-4.444444444,-5.41693541,NA
163,19,-4,0.567007963,-0.230157456,1.620894197,-2.042255295,a12,-6.49761156,NA,-4.269933428,1,0,4.455356265,-3,-8.667827899,NA
164,20,-2.777777778,0.567007963,-0.159831567,0.952537113,-1.418064268,a12,-2.042255295,-6.49761156,-3.319310374,1,0,0.624191028,-1.777777778,-10.32560413,NA
165,21,-1.777777778,0.567007963,-0.102292203,-0.455419578,-1.768481596,a12,-1.418064268,-2.042255295,-1.74293372,1,0,-0.350417328,-0.777777778,-12.04402843,NA
166,22,-1,0.567007963,-0.057539364,0.602604539,0.112073138,a12,-1.768481596,-1.418064268,-1.024824242,1,0,1.880554734,0,-11.33619004,0.112073138
167,23,-0.444444444,0.567007963,-0.025573051,-1.063199755,-0.966209287,a12,0.112073138,-1.768481596,-0.874205915,1,0,-1.078282426,0.555555556,-9.826527,-0.966209287
168,24,-0.111111111,0.567007963,-0.006393263,0.760476292,1.209979881,a12,-0.966209287,0.112073138,0.118614577,1,0,2.176189168,0.888888889,-8.962431517,1.209979881
169,25,0,0.567007963,0,-0.011200449,0.555807514,a12,1.209979881,-0.966209287,0.266526036,1,0,-0.654172367,1,-9.554946489,0.555807514
170,26,-0.112611111,0.567007963,-0.006393263,-0.9452234,-0.497219811,a12,0.555807514,1.209979881,0.422855861,1,0,-1.053027325,0.887388889,-8.224565102,NA
171,27,-0.432444444,0.567007963,-0.025573051,0.059617956,0.168608423,a12,-0.497219811,0.555807514,0.075732042,1,0,0.665828235,0.567555556,-8.10698463,NA
172,28,-0.9325,0.567007963,-0.057539364,0.157887559,-0.265143842,a12,0.168608423,-0.497219811,-0.19791841,1,0,-0.433752265,0.0675,-7.535078896,NA
173,29,-1.585777778,0.567007963,-0.102292203,-1.02660388,-2.147665898,a12,-0.265143842,0.168608423,-0.748067105,1,0,-1.882522056,-0.585777778,-7.63102593,NA
174,30,-2.365277778,0.567007963,-0.159831567,-0.882487165,-2.840588546,a12,-2.147665898,-0.265143842,-1.751132762,1,0,-0.692922649,-1.365277778,-8.13436757,NA
175,31,-3.244,0.567007963,-0.230157456,0.567004154,-2.340145339,a12,-2.840588546,-2.147665898,-2.442799928,1,0,0.500443208,-2.244,-10.34534549,NA
176,32,-4.194944444,0.567007963,-0.31326987,0.36589606,-3.575310291,a12,-2.340145339,-2.840588546,-2.918681392,1,0,-1.235164953,-3.194944444,-13.6526186,NA
177,33,-5.191111111,0.567007963,-0.40916881,1.208679714,-3.824592245,a12,-3.575310291,-2.340145339,-3.246682625,1,0,-0.249281953,-4.191111111,-17.65262334,NA
178,34,-6.2055,0.567007963,-0.517854276,0.358355819,-5.797990494,a12,-3.824592245,-3.575310291,-4.399297677,1,0,-1.973398249,-5.2055,-21.88090599,NA
179,35,-7.211111111,0.567007963,-0.639326266,-0.864607236,-8.14803665,a12,-5.797990494,-3.824592245,-5.923539796,1,0,-2.350046156,-6.211111111,-27.74532405,NA
180,36,-8.180944444,0.567007963,-0.773584782,0.882823796,-7.504697468,a12,-8.14803665,-5.797990494,-7.150241537,1,0,0.643339182,-7.180944444,-34.86605976,NA
181,37,-9.088,0.567007963,-0.920629823,-0.266918377,-9.708540237,a12,-7.504697468,-8.14803665,-8.453758118,1,0,-2.203842769,-8.088,-41.97539709,NA
182,38,-9.905277778,0.567007963,-1.08046139,0.799026427,-9.619704777,a12,-9.708540237,-7.504697468,-8.944314161,1,0,0.08883546,-8.905277778,-50.37412503,NA
183,39,-10.60577778,0.567007963,-1.253079482,-0.179677471,-11.47152677,a12,-9.619704777,-9.708540237,-10.26659059,1,0,-1.85182199,-9.605777778,-58.40544239,NA
184,40,-11.1625,0.567007963,-1.438484099,-0.660514731,-12.69449087,a12,-11.47152677,-9.619704777,-11.26190747,1,0,-1.2229641,-10.1625,-66.6063294,NA
185,18,-5.444444444,0.431556292,-0.187457471,2.096252997,-3.104092627,a13,NA,NA,-3.104092627,NA,0,NA,-4.444444444,-4.849770912,NA
186,19,-4,0.431556292,-0.137723856,-0.073926805,-3.780094369,a13,-3.104092627,NA,-3.442093498,1,0,-0.676001743,-3,-7.766699744,NA
187,20,-2.777777778,0.431556292,-0.095641567,0.956587811,-1.485275242,a13,-3.780094369,-3.104092627,-2.789820746,1,0,2.294819128,-1.777777778,-6.707777298,-1.485275242
188,21,-1.777777778,0.431556292,-0.061210603,0.28327793,-1.124154158,a13,-1.485275242,-3.780094369,-2.129841256,1,0,0.361121083,-0.777777778,-5.137163562,-1.124154158
189,22,-1,0.431556292,-0.034430964,0.568202991,-0.034671681,a13,-1.124154158,-1.485275242,-0.881367027,1,0,1.089482478,0,-2.870676756,-0.034671681
190,23,-0.444444444,0.431556292,-0.015302651,0.308722655,0.280531852,a13,-0.034671681,-1.124154158,-0.292764662,1,0,0.315203533,0.555555556,-2.388385281,0.280531852
191,24,-0.111111111,0.431556292,-0.003825663,1.425011906,1.741631424,a13,0.280531852,-0.034671681,0.662497198,1,0,1.461099572,0.888888889,0.768323813,1.741631424
192,25,0,0.431556292,0,-0.592245276,-0.160688984,a13,1.741631424,0.280531852,0.620491431,1,0,-1.902320408,1,0.822654512,-0.160688984
193,26,-0.112611111,0.431556292,-0.003825663,-0.684997361,-0.369877843,a13,-0.160688984,1.741631424,0.403688199,1,0,-0.209188859,0.887388889,0.72133395,-0.369877843
194,27,-0.432444444,0.431556292,-0.015302651,0.382162285,0.365971482,a13,-0.369877843,-0.160688984,-0.054865115,1,0,0.735849325,0.567555556,3.624546575,0.365971482
195,28,-0.9325,0.431556292,-0.034430964,0.736555247,0.201180575,a13,0.365971482,-0.369877843,0.065758071,1,0,-0.164790907,0.0675,4.57220796,0.201180575
196,29,-1.585777778,0.431556292,-0.061210603,1.152699978,-0.062732111,a13,0.201180575,0.365971482,0.168139982,1,0,-0.263912686,-0.585777778,3.837179557,-0.062732111
197,30,-2.365277778,0.431556292,-0.095641567,-0.621689401,-2.651052454,a13,-0.062732111,0.201180575,-0.837534663,1,0,-2.588320343,-1.365277778,2.33065055,-2.651052454
198,31,-3.244,0.431556292,-0.137723856,0.049445243,-2.900722321,a13,-2.651052454,-0.062732111,-1.871502295,1,0,-0.249669867,-2.244,-0.439387638,-2.900722321
199,32,-4.194944444,0.431556292,-0.187457471,-0.072574001,-4.023419624,a13,-2.900722321,-2.651052454,-3.191731466,1,0,-1.122697303,-3.194944444,-3.508527051,-4.023419624
200,33,-5.191111111,0.431556292,-0.244842411,-0.023229919,-5.027627149,a13,-4.023419624,-2.900722321,-3.983923031,1,0,-1.004207525,-4.191111111,-8.237292548,-5.027627149
201,34,-6.2055,0.431556292,-0.309878676,0.769156592,-5.314665792,a13,-5.027627149,-4.023419624,-4.788570855,1,0,-0.287038644,-5.2055,-12.56734122,NA
202,35,-7.211111111,0.431556292,-0.382566267,-1.193864083,-8.355985169,a13,-5.314665792,-5.027627149,-6.23275937,1,0,-3.041319377,-6.211111111,-19.03177939,NA
203,36,-8.180944444,0.431556292,-0.462905183,-0.195646147,-8.407939483,a13,-8.355985169,-5.314665792,-7.359530148,1,0,-0.051954314,-7.180944444,-27.52084523,NA
204,37,-9.088,0.431556292,-0.550895424,1.208919121,-7.998420011,a13,-8.407939483,-8.355985169,-8.254114888,1,0,0.409519471,-8.088,-35.3632418,NA
205,38,-9.905277778,0.431556292,-0.646536991,0.536301899,-9.583956578,a13,-7.998420011,-8.407939483,-8.663438691,1,0,-1.585536566,-8.905277778,-44.38338264,NA
206,39,-10.60577778,0.431556292,-0.749829883,-0.398504729,-11.3225561,a13,-9.583956578,-7.998420011,-9.634977562,1,0,-1.73859952,-9.605777778,-54.13429404,NA
207,40,-11.1625,0.431556292,-0.860774101,-0.053012154,-11.64472996,a13,-11.3225561,-9.583956578,-10.85041421,1,0,-0.322173865,-10.1625,-64.30349166,NA
208,18,-5.444444444,0.96802323,-0.263873704,2.246909017,-2.493385901,a14,NA,NA,-2.493385901,NA,0,NA,-4.444444444,-7.144179972,NA
209,19,-4,0.96802323,-0.193866395,-2.270728515,-5.496571679,a14,-2.493385901,NA,-3.99497879,1,0,-3.003185778,-3,-11.2453246,NA
210,20,-2.777777778,0.96802323,-0.134629441,-1.325853845,-3.270237833,a14,-5.496571679,-2.493385901,-3.753398471,1,0,2.226333846,-1.777777778,-11.74613925,NA
211,21,-1.777777778,0.96802323,-0.086162842,0.176132051,-0.719785338,a14,-3.270237833,-5.496571679,-3.162198283,1,0,2.550452495,-0.777777778,-10.59137447,NA
212,22,-1,0.96802323,-0.048466599,-0.063884724,-0.144328092,a14,-0.719785338,-3.270237833,-1.378117088,1,0,0.575457246,0,-11.03478594,NA
213,23,-0.444444444,0.96802323,-0.021540711,-0.271655334,0.230382741,a14,-0.144328092,-0.719785338,-0.211243563,1,0,0.374710833,0.555555556,-9.228854934,0.230382741
214,24,-0.111111111,0.96802323,-0.005385178,-0.197077288,0.654449654,a14,0.230382741,-0.144328092,0.246834768,1,0,0.424066912,0.888888889,-9.406216439,NA
215,25,0,0.96802323,0,-1.660510386,-0.692487156,a14,0.654449654,0.230382741,0.06411508,1,0,-1.346936809,1,-7.758717474,-0.692487156
216,26,-0.112611111,0.96802323,-0.005385178,-0.296654798,0.553372144,a14,-0.692487156,0.654449654,0.171778214,1,0,1.245859299,0.887388889,-5.222083444,0.553372144
217,27,-0.432444444,0.96802323,-0.021540711,0.109188819,0.623226894,a14,0.553372144,-0.692487156,0.161370627,1,0,0.069854751,0.567555556,-5.152898383,0.623226894
218,28,-0.9325,0.96802323,-0.048466599,0.909397881,0.896454513,a14,0.623226894,0.553372144,0.69101785,1,0,0.273227618,0.0675,-4.97047147,NA
219,29,-1.585777778,0.96802323,-0.086162842,0.669345431,-0.034571958,a14,0.896454513,0.623226894,0.495036483,1,0,-0.931026471,-0.585777778,-5.54808702,-0.034571958
220,30,-2.365277778,0.96802323,-0.134629441,0.653624484,-0.878259504,a14,-0.034571958,0.896454513,-0.005458983,1,0,-0.843687546,-1.365277778,-6.249053963,NA
221,31,-3.244,0.96802323,-0.193866395,-0.498456895,-2.96830006,a14,-0.878259504,-0.034571958,-1.293710507,1,0,-2.090040555,-2.244,-7.315641178,NA
222,32,-4.194944444,0.96802323,-0.263873704,1.39716315,-2.093631768,a14,-2.96830006,-0.878259504,-1.980063777,1,0,0.874668292,-3.194944444,-10.32902795,NA
223,33,-5.191111111,0.96802323,-0.344651369,0.098741379,-4.46899787,a14,-2.093631768,-2.96830006,-3.176976566,1,0,-2.375366102,-4.191111111,-13.58253376,NA
224,34,-6.2055,0.96802323,-0.436199389,-0.34970871,-6.023384869,a14,-4.46899787,-2.093631768,-4.195338169,1,0,-1.554386998,-5.2055,-17.92225107,NA
225,35,-7.211111111,0.96802323,-0.538517764,-0.669075217,-7.450680862,a14,-6.023384869,-4.46899787,-5.9810212,1,0,-1.427295993,-6.211111111,-23.64725527,NA
226,36,-8.180944444,0.96802323,-0.651606494,0.428064704,-7.436463004,a14,-7.450680862,-6.023384869,-6.970176245,1,0,0.014217858,-7.180944444,-30.97247023,NA
227,37,-9.088,0.96802323,-0.77546558,0.170360956,-8.725081394,a14,-7.436463004,-7.450680862,-7.870741753,1,0,-1.28861839,-8.088,-38.89773685,NA
228,38,-9.905277778,0.96802323,-0.910095021,-1.210353722,-11.05770329,a14,-8.725081394,-7.436463004,-9.073082563,1,0,-2.332621897,-8.905277778,-48.14856916,NA
229,39,-10.60577778,0.96802323,-1.055494817,0.145598682,-10.54765068,a14,-11.05770329,-8.725081394,-10.11014512,1,0,0.510052609,-9.605777778,-57.63435699,NA
230,40,-11.1625,0.96802323,-1.211664968,-1.372849407,-12.77899114,a14,-10.54765068,-11.05770329,-11.46144837,1,0,-2.231340463,-10.1625,-67.34402265,NA
231,18,-5.444444444,0.809136132,-0.274989162,-1.915949499,-6.826246974,a15,NA,NA,-6.826246974,NA,0,NA,-4.444444444,-3.131532052,NA
232,19,-4,0.809136132,-0.202032854,0.144603051,-3.248293672,a15,-6.826246974,NA,-5.037270323,1,0,3.577953302,-3,-8.467051695,NA
233,20,-2.777777778,0.809136132,-0.140300593,1.617344546,-0.491597694,a15,-3.248293672,-6.826246974,-3.522046113,1,0,2.756695978,-1.777777778,-9.268717499,NA
234,21,-1.777777778,0.809136132,-0.089792379,0.550015251,-0.508418775,a15,-0.491597694,-3.248293672,-1.41610338,1,0,-0.016821082,-0.777777778,-10.78697443,-0.508418775
235,22,-1,0.809136132,-0.050508213,-1.013242889,-1.254614971,a15,-0.508418775,-0.491597694,-0.751543813,1,0,-0.746196196,0,-11.93519055,NA
236,23,-0.444444444,0.809136132,-0.022448095,-1.448561565,-1.106317973,a15,-1.254614971,-0.508418775,-0.956450573,1,0,0.148296998,0.555555556,-11.7262237,NA
237,24,-0.111111111,0.809136132,-0.005612024,0.435891808,1.128304805,a15,-1.106317973,-1.254614971,-0.410876046,1,0,2.234622778,0.888888889,-11.32305816,NA
238,25,0,0.809136132,0,1.35946925,2.168605381,a15,1.128304805,-1.106317973,0.730197405,1,0,1.040300576,1,-9.379333241,NA
239,26,-0.112611111,0.809136132,-0.005612024,-1.860228431,-1.169315434,a15,2.168605381,1.128304805,0.709198251,1,0,-3.337920815,0.887388889,-7.973236941,-1.169315434
240,27,-0.432444444,0.809136132,-0.022448095,0.216457495,0.570701087,a15,-1.169315434,2.168605381,0.523330345,1,0,1.740016521,0.567555556,-8.698018955,NA
241,28,-0.9325,0.809136132,-0.050508213,0.41488873,0.241016648,a15,0.570701087,-1.169315434,-0.119199233,1,0,-0.329684439,0.0675,-5.316593117,NA
242,29,-1.585777778,0.809136132,-0.089792379,-2.122486456,-2.988920481,a15,0.241016648,0.570701087,-0.725734249,1,0,-3.22993713,-0.585777778,-5.029100305,-2.988920481
243,30,-2.365277778,0.809136132,-0.140300593,-0.191222694,-1.887664933,a15,-2.988920481,0.241016648,-1.545189589,1,0,1.101255548,-1.365277778,-5.273015974,NA
244,31,-3.244,0.809136132,-0.202032854,-0.700573274,-3.337469997,a15,-1.887664933,-2.988920481,-2.73801847,1,0,-1.449805063,-2.244,-7.511373604,NA
245,32,-4.194944444,0.809136132,-0.274989162,-0.307587022,-3.968384497,a15,-3.337469997,-1.887664933,-3.064506476,1,0,-0.630914501,-3.194944444,-9.802335686,NA
246,33,-5.191111111,0.809136132,-0.359169518,-0.268260452,-5.009404949,a15,-3.968384497,-3.337469997,-4.105086481,1,0,-1.041020452,-4.191111111,-13.51014663,NA
247,34,-6.2055,0.809136132,-0.454573921,0.564243778,-5.286694012,a15,-5.009404949,-3.968384497,-4.754827819,1,0,-0.277289062,-5.2055,-18.3976965,-5.286694012
248,35,-7.211111111,0.809136132,-0.561202372,0.707356706,-6.255820645,a15,-5.286694012,-5.009404949,-5.517306536,1,0,-0.969126634,-6.211111111,-23.65703075,NA
249,36,-8.180944444,0.809136132,-0.67905487,-1.03737679,-9.088239972,a15,-6.255820645,-5.286694012,-6.87691821,1,0,-2.832419327,-7.180944444,-30.22530476,NA
250,37,-9.088,0.809136132,-0.808131415,-0.084000188,-9.170995472,a15,-9.088239972,-6.255820645,-8.171685363,1,0,-0.0827555,-8.088,-37.5041412,NA
251,38,-9.905277778,0.809136132,-0.948432008,-0.056558375,-10.10113203,a15,-9.170995472,-9.088239972,-9.453455824,1,0,-0.930136557,-8.905277778,-45.34309914,NA
252,39,-10.60577778,0.809136132,-1.099956648,-0.524949539,-11.42154783,a15,-10.10113203,-9.170995472,-10.23122511,1,0,-1.320415805,-9.605777778,-54.49312417,NA
253,40,-11.1625,0.809136132,-1.262705336,0.492429888,-11.12363932,a15,-11.42154783,-10.10113203,-10.88210639,1,0,0.297908517,-10.1625,-64.51311197,NA
254,18,-5.444444444,0.788060456,-0.324203759,0.990700221,-3.989887527,a16,NA,NA,-3.989887527,NA,0,NA,-4.444444444,-5.516946796,NA
255,19,-4,0.788060456,-0.238190517,0.474518112,-2.975611949,a16,-3.989887527,NA,-3.482749738,1,0,1.014275577,-3,-7.837186849,NA
256,20,-2.777777778,0.788060456,-0.165410081,-0.599176235,-2.754303639,a16,-2.975611949,-3.989887527,-3.239934372,1,0,0.221308311,-1.777777778,-10.63286324,NA
257,21,-1.777777778,0.788060456,-0.105862452,-0.318306299,-1.413886073,a16,-2.754303639,-2.975611949,-2.38126722,1,0,1.340417566,-0.777777778,-10.9352465,NA
258,22,-1,0.788060456,-0.059547629,0.467319019,0.195831845,a16,-1.413886073,-2.754303639,-1.324119289,1,0,1.609717918,0,-9.697219926,0.195831845
259,23,-0.444444444,0.788060456,-0.026465613,0.774488572,1.091638971,a16,0.195831845,-1.413886073,-0.042138419,1,0,0.895807125,0.555555556,-8.460126431,1.091638971
260,24,-0.111111111,0.788060456,-0.006616403,0.592794214,1.263127155,a16,1.091638971,0.195831845,0.850199324,1,0,0.171488185,0.888888889,-7.298034818,1.263127155
261,25,0,0.788060456,0,-0.888558809,-0.100498353,a16,1.263127155,1.091638971,0.751422591,1,0,-1.363625508,1,-5.645869878,-0.100498353
262,26,-0.112611111,0.788060456,-0.006616403,0.310449662,0.979282604,a16,-0.100498353,1.263127155,0.713970469,1,0,1.079780957,0.887388889,-6.122724627,0.979282604
263,27,-0.432444444,0.788060456,-0.026465613,-0.33652456,-0.007374162,a16,0.979282604,-0.100498353,0.29047003,1,0,-0.986656766,0.567555556,-4.467103734,-0.007374162
264,28,-0.9325,0.788060456,-0.059547629,0.214361917,0.010374744,a16,-0.007374162,0.979282604,0.327427729,1,0,0.017748906,0.0675,-3.879430947,NA
265,29,-1.585777778,0.788060456,-0.105862452,0.061686671,-0.841893103,a16,0.010374744,-0.007374162,-0.27963084,1,0,-0.852267847,-0.585777778,-3.918536346,NA
266,30,-2.365277778,0.788060456,-0.165410081,0.888694977,-0.853932426,a16,-0.841893103,0.010374744,-0.561816929,1,0,-0.012039323,-1.365277778,-5.375170666,NA
267,31,-3.244,0.788060456,-0.238190517,-0.914786304,-3.608916366,a16,-0.853932426,-0.841893103,-1.768247298,1,0,-2.754983939,-2.244,-7.848628625,NA
268,32,-4.194944444,0.788060456,-0.324203759,-0.390059612,-4.121147359,a16,-3.608916366,-0.853932426,-2.86133205,1,0,-0.512230994,-3.194944444,-11.59907744,NA
269,33,-5.191111111,0.788060456,-0.423449808,-0.167913077,-4.99441354,a16,-4.121147359,-3.608916366,-4.241492422,1,0,-0.873266181,-4.191111111,-15.22885771,NA
270,34,-6.2055,0.788060456,-0.535928664,1.04837272,-4.904995487,a16,-4.99441354,-4.121147359,-4.673518796,1,0,0.089418053,-5.2055,-20.58348685,NA
271,35,-7.211111111,0.788060456,-0.661640325,-0.21388747,-7.29857845,a16,-4.904995487,-4.99441354,-5.732662493,1,0,-2.393582963,-6.211111111,-26.47859125,NA
272,36,-8.180944444,0.788060456,-0.800584794,-0.053043149,-8.246511931,a16,-7.29857845,-4.904995487,-6.81669529,1,0,-0.947933481,-7.180944444,-33.99191167,NA
273,37,-9.088,0.788060456,-0.952762068,0.184248587,-9.068453026,a16,-8.246511931,-7.29857845,-8.204514469,1,0,-0.821941094,-8.088,-40.63578877,NA
274,38,-9.905277778,0.788060456,-1.11817215,-0.540297833,-10.77568731,a16,-9.068453026,-8.246511931,-9.363550754,1,0,-1.707234279,-8.905277778,-48.65119625,NA
275,39,-10.60577778,0.788060456,-1.296815038,0.810279651,-10.30425271,a16,-10.77568731,-9.068453026,-10.04946435,1,0,0.471434597,-9.605777778,-57.58199391,NA
276,40,-11.1625,0.788060456,-1.488690732,1.473162759,-10.38996752,a16,-10.30425271,-10.77568731,-10.48996918,1,0,-0.085714809,-10.1625,-66.56619355,NA
277,18,-5.444444444,1.558326373,-0.187389341,-1.561193503,-5.634700915,a17,NA,NA,-5.634700915,NA,0,NA,-4.444444444,-1.195302531,NA
278,19,-4,1.558326373,-0.137673802,2.068073371,-0.511274057,a17,-5.634700915,NA,-3.072987486,1,0,5.123426858,-3,-7.077162396,NA
279,20,-2.777777778,1.558326373,-0.095606807,0.687793652,-0.627264559,a17,-0.511274057,-5.634700915,-2.257746511,1,0,-0.115990502,-1.777777778,-7.220194587,NA
280,21,-1.777777778,1.558326373,-0.061188356,-0.720747556,-1.001387317,a17,-0.627264559,-0.511274057,-0.713308644,1,0,-0.374122758,-0.777777778,-6.215491428,-1.001387317
281,22,-1,1.558326373,-0.03441845,-1.6204555,-1.096547577,a17,-1.001387317,-0.627264559,-0.908399818,1,0,-0.09516026,0,-6.075711434,-1.096547577
282,23,-0.444444444,1.558326373,-0.015297089,0.166683858,1.265268697,a17,-1.096547577,-1.001387317,-0.277555399,1,0,2.361816274,0.555555556,-6.12545792,1.265268697
283,24,-0.111111111,1.558326373,-0.003824272,-2.541365662,-1.097974673,a17,1.265268697,-1.096547577,-0.309751184,1,0,-2.36324337,0.888888889,-5.879383663,-1.097974673
284,25,0,1.558326373,0,0.580901711,2.139228084,a17,-1.097974673,1.265268697,0.768840703,1,0,3.237202757,1,-5.089128794,2.139228084
285,26,-0.112611111,1.558326373,-0.003824272,-1.188866578,0.253024411,a17,2.139228084,-1.097974673,0.431425941,1,0,-1.886203673,0.887388889,-3.375225712,0.253024411
286,27,-0.432444444,1.558326373,-0.015297089,-0.499382763,0.611202077,a17,0.253024411,2.139228084,1.001151524,1,0,0.358177666,0.567555556,-1.920446126,0.611202077
287,28,-0.9325,1.558326373,-0.03441845,0.272199597,0.86360752,a17,0.611202077,0.253024411,0.575944669,1,0,0.252405443,0.0675,-2.113945673,0.86360752
288,29,-1.585777778,1.558326373,-0.061188356,0.846267814,0.757628053,a17,0.86360752,0.611202077,0.744145883,1,0,-0.105979466,-0.585777778,-3.566456426,0.757628053
289,30,-2.365277778,1.558326373,-0.095606807,1.294917678,0.392359467,a17,0.757628053,0.86360752,0.671198347,1,0,-0.365268587,-1.365277778,-3.793333995,NA
290,31,-3.244,1.558326373,-0.137673802,-0.649032446,-2.472379874,a17,0.392359467,0.757628053,-0.440797451,1,0,-2.864739341,-2.244,-6.232823703,NA
291,32,-4.194944444,1.558326373,-0.187389341,0.241278492,-2.582728921,a17,-2.472379874,0.392359467,-1.554249776,1,0,-0.110349047,-3.194944444,-8.017345828,NA
292,33,-5.191111111,1.558326373,-0.244753425,0.034133837,-3.843404326,a17,-2.582728921,-2.472379874,-2.96617104,1,0,-1.260675405,-4.191111111,-12.85513579,NA
293,34,-6.2055,1.558326373,-0.309766053,-0.020643571,-4.977583252,a17,-3.843404326,-2.582728921,-3.801238833,1,0,-1.134178926,-5.2055,-16.89226066,NA
294,35,-7.211111111,1.558326373,-0.382427226,-1.25179406,-7.287006024,a17,-4.977583252,-3.843404326,-5.369331201,1,0,-2.309422772,-6.211111111,-22.26242097,NA
295,36,-8.180944444,1.558326373,-0.462736944,0.064647647,-7.020707369,a17,-7.287006024,-4.977583252,-6.428432215,1,0,0.266298656,-7.180944444,-28.75044873,NA
296,37,-9.088,1.558326373,-0.550695206,0.735604755,-7.344764078,a17,-7.020707369,-7.287006024,-7.21749249,1,0,-0.324056709,-8.088,-36.43901465,NA
297,38,-9.905277778,1.558326373,-0.646302013,-0.997262143,-9.990515561,a17,-7.344764078,-7.020707369,-8.118662336,1,0,-2.645751483,-8.905277778,-43.66576996,NA
